dwc:taxonID	dwc:parentNameUsageID	dwc:acceptedNameUsageID	dwc:originalNameUsageID	dwc:scientificNameID	dwc:datasetID	dwc:taxonomicStatus	dwc:taxonRank	dwc:scientificName	dwc:scientificNameAuthorship	col:notho	dwc:genericName	dwc:infragenericEpithet	dwc:specificEpithet	dwc:infraspecificEpithet	dwc:cultivarEpithet	dwc:nameAccordingTo	dwc:namePublishedIn	dwc:nomenclaturalCode	dwc:nomenclaturalStatus	dwc:taxonRemarks	dcterms:references
ab2890fc-2190-4619-9875-1e5469e5036f	x3L			ab2890fc-2190-4619-9875-1e5469e5036f		valid	species	Glaucolepis stoechadella (Klimesch, 1975) Diškus et al., 2003	(Klimesch, 1975) Diškus et al., 2003		Glaucolepis		stoechadella				Klimesch J. Über neue mediterrane und kanarische Nepticuliden (Lep., Nepticulidae). Mitteilungen der Münchner Entomologischen Gesellschaft 65: 1-28. (1975).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-stoechadella
ab3c4806-be5e-4a6b-9d84-8d45bdce9944	x3L			ab3c4806-be5e-4a6b-9d84-8d45bdce9944		valid	species	Glaucolepis oishiella (Matsumura, 1931) van Nieukerken et al., 2016	(Matsumura, 1931) van Nieukerken et al., 2016		Glaucolepis		oishiella				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-oishiella
a09a2dc8-7a60-49c7-8ad8-90a70205c1d0	x3L			a09a2dc8-7a60-49c7-8ad8-90a70205c1d0		valid	species	Glaucolepis pederi (Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016	(Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016		Glaucolepis		pederi				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-pederi
a3748a12-b6fe-4ed3-a84a-e9a847622502	x3L			a3748a12-b6fe-4ed3-a84a-e9a847622502		valid	species	Glaucolepis lituanica (Ivinskis & van Nieukerken, 2012) van Nieukerken et al., 2016	(Ivinskis & van Nieukerken, 2012) van Nieukerken et al., 2016		Glaucolepis		lituanica				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-lituanica
9a081ced-92ab-48ed-8f68-32cff4c4346c	x3L			9a081ced-92ab-48ed-8f68-32cff4c4346c		valid	species	Glaucolepis istriae (A. Laštuvka & Z. Laštuvka, 2000) Diškus et al., 2003	(A. Laštuvka & Z. Laštuvka, 2000) Diškus et al., 2003		Glaucolepis		istriae				Laštuvka A, Laštuvka Z. Zwei neue Globularia minierende Trifurcula-Arten (Lepidoptera, Nepticulidae). Acta Musei Moraviae, Scientiae biologicae 85: 289-296. (2000).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-istriae
9ee5689e-23d1-497b-8073-69726c7b6fe6	x3L			9ee5689e-23d1-497b-8073-69726c7b6fe6		valid	species	Glaucolepis alypella (Klimesch, 1975) Diškus et al., 2003	(Klimesch, 1975) Diškus et al., 2003		Glaucolepis		alypella				Klimesch J. Über neue mediterrane und kanarische Nepticuliden (Lep., Nepticulidae). Mitteilungen der Münchner Entomologischen Gesellschaft 65: 1-28. (1975).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-alypella
8b6bd569-1460-423c-8e9c-0cd31c26a30a	x3L			8b6bd569-1460-423c-8e9c-0cd31c26a30a		valid	species	Glaucolepis bleonella (Chrétien, 1904) Puplesis, 1994	(Chrétien, 1904) Puplesis, 1994		Glaucolepis		bleonella				Puplesis R. The Nepticulidae of eastern Europe and Asia. Western, central and eastern parts. Backhuys Publishers, Leiden: 290 pp. (1994).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-bleonella
8d01048b-115f-4a0a-b763-8df20d37e69a	x3L			8d01048b-115f-4a0a-b763-8df20d37e69a		valid	species	Glaucolepis andalusica (Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016	(Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016		Glaucolepis		andalusica				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-andalusica
e92dc450-78b6-434e-aecf-5c85ca3107b1	x3L			e92dc450-78b6-434e-aecf-5c85ca3107b1		valid	species	Glaucolepis trilobella (Klimesch, 1978) Diškus et al., 2003	(Klimesch, 1978) Diškus et al., 2003		Glaucolepis		trilobella				Klimesch J. Beitrag zur Kenntnis der Nepticulidenfauna von Anatolien und der Insel Rhodos (Lepidoptera, Nepticulidae). Tijdschrift voor Entomologie 121: 239-278. doi: http://biostor.org/reference/49889. (1978).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-trilobella
d7fdc370-1dd5-44ee-9ff7-a6b78ebcfdbe	x3L			d7fdc370-1dd5-44ee-9ff7-a6b78ebcfdbe		valid	species	Glaucolepis teucriella (Chrétien, 1914) Diškus et al., 2003	(Chrétien, 1914) Diškus et al., 2003		Glaucolepis		teucriella				Diškus A, Puplesis R. Catalogue of the world Nepticuloidea & Tischerioidea. In: Puplesis R, Diškus A (Eds) Nepticuloidea ir Tischerioidea (Lepidoptera) pasaulio ir lietuvos faunoje The Nepticuloidea & Tischerioidea (Lepidoptera) - a global review, with strategic regional revisions. Lutute publishers, Kaunas, 318-436. (2003).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-teucriella
d462b34c-255e-4e2d-baaa-3ac3fea22b58	x3L			d462b34c-255e-4e2d-baaa-3ac3fea22b58		valid	species	Glaucolepis salicinae (Klimesch, 1975) Diškus et al., 2003	(Klimesch, 1975) Diškus et al., 2003		Glaucolepis		salicinae				Klimesch J. Über neue mediterrane und kanarische Nepticuliden (Lep., Nepticulidae). Mitteilungen der Münchner Entomologischen Gesellschaft 65: 1-28. (1975).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-salicinae
d01d1d15-ec21-4984-985c-01b8857d9923	x3L			d01d1d15-ec21-4984-985c-01b8857d9923		valid	species	Glaucolepis salvifoliae (Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016	(Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016		Glaucolepis		salvifoliae				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-salvifoliae
cdb4839e-5101-4f53-adda-254a00d33b4e	x3L			cdb4839e-5101-4f53-adda-254a00d33b4e		valid	species	Glaucolepis raikhonae Puplesis, 1985	Puplesis, 1985		Glaucolepis		raikhonae				Puplesis RK. Novye vidy moleï-malyutok (Lepidoptera, Nepticulidae) s yuga dal'nego vostoka i Tadzhikistana (New species of the nepticulid moths from Southern far east and Tadzhikistan). Trudy Zoologicheskogo Instituta Akademiya Nauk SSSR 134: 59-72. (1985).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-raikhonae
cd3dbc79-5ee2-45b9-96c5-362e920e1fdb	x3L			cd3dbc79-5ee2-45b9-96c5-362e920e1fdb		valid	species	Glaucolepis argentosa Puplesis & Robinson, 2000	Puplesis & Robinson, 2000		Glaucolepis		argentosa				Puplesis R, Robinson GS. A review of the Central and South American Nepticulidae (Lepidoptera) with special reference to Belize. Bulletin of the Natural History Museum London Entomology 69: 3-114. (2000).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-argentosa
c9e4278f-360f-4fa0-87fd-012f346b3df9	x3L			c9e4278f-360f-4fa0-87fd-012f346b3df9		valid	species	Glaucolepis lavandulae (Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016	(Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016		Glaucolepis		lavandulae				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-lavandulae
0d07040b-03ae-4ef8-a05b-3d95c9dfe4e9	x3L			0d07040b-03ae-4ef8-a05b-3d95c9dfe4e9		valid	species	Glaucolepis zollikofferiela (Chrétien, 1914) Diškus et al., 2003	(Chrétien, 1914) Diškus et al., 2003		Glaucolepis		zollikofferiela				Diškus A, Puplesis R. Catalogue of the world Nepticuloidea & Tischerioidea. In: Puplesis R, Diškus A (Eds) Nepticuloidea ir Tischerioidea (Lepidoptera) pasaulio ir lietuvos faunoje The Nepticuloidea & Tischerioidea (Lepidoptera) - a global review, with strategic regional revisions. Lutute publishers, Kaunas, 318-436. (2003).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-zollikofferiela
58e81e98-c088-4fc5-9a5c-7b70211b3a32	x3L			58e81e98-c088-4fc5-9a5c-7b70211b3a32		valid	species	Glaucolepis kalavritana (Z. Laštuvka & A. Laštuvka, 1998) Diškus et al., 2003	(Z. Laštuvka & A. Laštuvka, 1998) Diškus et al., 2003		Glaucolepis		kalavritana				Laštuvka Z, Laštuvka A. Beitrag zur Kenntnis der Nepticulidenfauna Griechenlands (Lepidoptera, Nepticulidae). Stapfia 55: 313-326. doi: http://www.landesmuseum.at/datenbanken/digilit/?litnr=56. (1998).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-kalavritana
51313505-50f4-4c7a-adfa-955363273cb5	x3L			51313505-50f4-4c7a-adfa-955363273cb5		valid	species	Glaucolepis saturejae (Parenti, 1963) Diškus et al., 2003	(Parenti, 1963) Diškus et al., 2003		Glaucolepis		saturejae				Parenti U. Stigmella saturejae, nuova specie di microlepidottero, e la sua mina. Bollettino di Zoologia Agraria e Bachicoltura, Serie 2 5: 101-105. (1963).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-saturejae
64f358b8-8515-4cf8-a7a9-dad8136fd9ff	x3L			64f358b8-8515-4cf8-a7a9-dad8136fd9ff		valid	species	Glaucolepis bupleurella (Chrétien, 1907) Diškus et al., 2003	(Chrétien, 1907) Diškus et al., 2003		Glaucolepis		bupleurella				Diškus A, Puplesis R. Catalogue of the world Nepticuloidea & Tischerioidea. In: Puplesis R, Diškus A (Eds) Nepticuloidea ir Tischerioidea (Lepidoptera) pasaulio ir lietuvos faunoje The Nepticuloidea & Tischerioidea (Lepidoptera) - a global review, with strategic regional revisions. Lutute publishers, Kaunas, 318-436. (2003).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-bupleurella
6cf924d2-adf1-405d-8486-6dab57faf6cc	x3L			6cf924d2-adf1-405d-8486-6dab57faf6cc		valid	species	Glaucolepis sanctibenedicti (Klimesch, 1979) Diškus et al., 2003	(Klimesch, 1979) Diškus et al., 2003		Glaucolepis		sanctibenedicti				Klimesch J. Beiträge zur Kenntnis der Nepticuliden. Beschreibung zweier neuer Arten (Stigmella abaiella n. sp. und Trifurcula (Fedalmia) sanctibenedicti n. sp.) (Lepidoptera, Monotrysia). Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen 31: 21-27. (1979).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-sanctibenedicti
5cd43a23-eef8-47c8-83ca-7a3e76aafb78	x3L			5cd43a23-eef8-47c8-83ca-7a3e76aafb78		valid	species	Glaucolepis thymi (Szöcs, 1965) Diškus et al., 2003	(Szöcs, 1965) Diškus et al., 2003		Glaucolepis		thymi				Szocs J. 7. család: Nepticulidae-Törpemolyok. In: Gozmány LA, Szocs J (Eds) Lepidoptera 2 Molylepkék I, Microlepidoptera I. Akadémia Kiadó, Budapest, 48-104. (1965).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-thymi
63ad7d07-7b2f-4a1a-a79a-88867cbed5f8	x3L			63ad7d07-7b2f-4a1a-a79a-88867cbed5f8		valid	species	Glaucolepis corleyi (Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016	(Z. Laštuvka & A. Laštuvka, 2007) van Nieukerken et al., 2016		Glaucolepis		corleyi				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-corleyi
62345843-1ca7-4c11-a20e-4aba669da1e6	x3L			62345843-1ca7-4c11-a20e-4aba669da1e6		valid	species	Glaucolepis magna (A. Laštuvka & Z. Laštuvka, 1997) Diškus et al., 2003	(A. Laštuvka & Z. Laštuvka, 1997) Diškus et al., 2003		Glaucolepis		magna				Laštuvka A, Laštuvka Z. Nepticulidae Mitteleuropas. Ein illustrierter Begleiter (Lepidoptera). Konvoj, Brno: 229 pp. (1997).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-magna
71d3e3bd-f733-4981-a97a-4c588b2587d0	x3L			71d3e3bd-f733-4981-a97a-4c588b2587d0		valid	species	Glaucolepis rusticula (Meyrick, 1916) Diškus et al., 2003	(Meyrick, 1916) Diškus et al., 2003		Glaucolepis		rusticula				Meyrick E. Exotic Microlepidoptera. Exotic Microlepidoptera 2: 1-32. (1916).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-rusticula
82cd2d2f-f8a2-455b-9ae8-faa21ca1520b	x3L			82cd2d2f-f8a2-455b-9ae8-faa21ca1520b		valid	species	Glaucolepis chretieni (Z. Laštuvka, A. Laštuvka & van Nieukerken, 2013) van Nieukerken et al., 2016	(Z. Laštuvka, A. Laštuvka & van Nieukerken, 2013) van Nieukerken et al., 2016		Glaucolepis		chretieni				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-chretieni
898831ac-e735-437f-992f-f4698c6ab249	x3L			898831ac-e735-437f-992f-f4698c6ab249		valid	species	Glaucolepis sanctaecrucis (Walsingham, 1908) Diškus et al., 2003	(Walsingham, 1908) Diškus et al., 2003		Glaucolepis		sanctaecrucis				Walsingham L. Microlepidoptera of Tenerife. Proceedings of the Zoological Society of London 1907: 911-1034, pls. 1051-1053. (1908).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-sanctaecrucis
444f9ca7-aae5-4539-9b50-dea9fd920f29	x3L			444f9ca7-aae5-4539-9b50-dea9fd920f29		valid	species	Glaucolepis globulariae (Klimesch, 1975) Diškus et al., 2003	(Klimesch, 1975) Diškus et al., 2003		Glaucolepis		globulariae				Klimesch J. Über neue mediterrane und kanarische Nepticuliden (Lep., Nepticulidae). Mitteilungen der Münchner Entomologischen Gesellschaft 65: 1-28. (1975).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-globulariae
4ab011f8-dcfc-44ec-b20c-bab682017f97	x3L			4ab011f8-dcfc-44ec-b20c-bab682017f97		valid	species	Glaucolepis liskai (A. Laštuvka & Z. Laštuvka, 2000) Diškus et al., 2003	(A. Laštuvka & Z. Laštuvka, 2000) Diškus et al., 2003		Glaucolepis		liskai				Laštuvka A, Laštuvka Z. Zwei neue Globularia minierende Trifurcula-Arten (Lepidoptera, Nepticulidae). Acta Musei Moraviae, Scientiae biologicae 85: 289-296. (2000).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-liskai
37363e4a-486c-4e34-b772-151ed1e00d08	x3L			37363e4a-486c-4e34-b772-151ed1e00d08		valid	species	Glaucolepis aerifica (Meyrick, 1915) Puplesis et al., 2000	(Meyrick, 1915) Puplesis et al., 2000		Glaucolepis		aerifica				Puplesis R, Robinson GS. A review of the Central and South American Nepticulidae (Lepidoptera) with special reference to Belize. Bulletin of the Natural History Museum London Entomology 69: 3-114. (2000).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-aerifica
3519889e-3367-4d0c-a58c-cddffd81d1f0	x3L			3519889e-3367-4d0c-a58c-cddffd81d1f0		valid	species	Glaucolepis megaphallus (van Nieukerken, Z. Laštuvka & A. Laštuvka in Z. Laštuvka et al., 2013) van Nieukerken et al. 2016	(van Nieukerken, Z. Laštuvka & A. Laštuvka in Z. Laštuvka et al., 2013) van Nieukerken et al. 2016		Glaucolepis		megaphallus				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-megaphallus
3fd6f3e3-1e73-4ee1-923f-e154cdbecb2d	x3L			3fd6f3e3-1e73-4ee1-923f-e154cdbecb2d		valid	species	Glaucolepis siciliae (Z. Laštuvka, A. Laštuvka & van Nieukerken, 2013) van Nieukerken et al., 2016	(Z. Laštuvka, A. Laštuvka & van Nieukerken, 2013) van Nieukerken et al., 2016		Glaucolepis		siciliae				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-siciliae
24e9d578-4287-4bb7-98db-2b8c335c76eb	x3L			24e9d578-4287-4bb7-98db-2b8c335c76eb		valid	species	Glaucolepis albiflorella (Klimesch, 1978) Diškus et al., 2003	(Klimesch, 1978) Diškus et al., 2003		Glaucolepis		albiflorella				Klimesch J. Beitrag zur Kenntnis der Nepticulidenfauna von Anatolien und der Insel Rhodos (Lepidoptera, Nepticulidae). Tijdschrift voor Entomologie 121: 239-278. doi: http://biostor.org/reference/49889. (1978).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-albiflorella
2c49d76b-15c1-45d5-a08b-81910bfb61f6	x3L			2c49d76b-15c1-45d5-a08b-81910bfb61f6		valid	species	Glaucolepis saccharella (Braun, 1912) Braun, 1917	(Braun, 1912) Braun, 1917		Glaucolepis		saccharella				Braun AF. Nepticulidae of North America. Transactions of the American Entomological Society 43: 155-209, pls. 155-158. (1917).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-saccharella
18b72871-f476-4e65-a7b4-005f3abf5b5c	x3L			18b72871-f476-4e65-a7b4-005f3abf5b5c		valid	species	Glaucolepis hamirella (Chrétien, 1915) Diškus et al., 2003	(Chrétien, 1915) Diškus et al., 2003		Glaucolepis		hamirella				Diškus A, Puplesis R. Catalogue of the world Nepticuloidea & Tischerioidea. In: Puplesis R, Diškus A (Eds) Nepticuloidea ir Tischerioidea (Lepidoptera) pasaulio ir lietuvos faunoje The Nepticuloidea & Tischerioidea (Lepidoptera) - a global review, with strategic regional revisions. Lutute publishers, Kaunas, 318-436. (2003).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-hamirella
1c79c9ae-54f1-45c0-b71e-7507a191a616	x3L			1c79c9ae-54f1-45c0-b71e-7507a191a616		valid	species	Glaucolepis montana (Z. Laštuvka, A. Laštuvka & van Nieukerken in Z. & A. Laštuvka, 2007) van Nieukerken et al., 2016	(Z. Laštuvka, A. Laštuvka & van Nieukerken in Z. & A. Laštuvka, 2007) van Nieukerken et al., 2016		Glaucolepis		montana				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-montana
1c4001c8-5415-4a4e-8743-baadda92d916	x3L			1c4001c8-5415-4a4e-8743-baadda92d916		valid	species	Glaucolepis rosmarinella (Chrétien, 1914) Diškus et al., 2003	(Chrétien, 1914) Diškus et al., 2003		Glaucolepis		rosmarinella				Diškus A, Puplesis R. Catalogue of the world Nepticuloidea & Tischerioidea. In: Puplesis R, Diškus A (Eds) Nepticuloidea ir Tischerioidea (Lepidoptera) pasaulio ir lietuvos faunoje The Nepticuloidea & Tischerioidea (Lepidoptera) - a global review, with strategic regional revisions. Lutute publishers, Kaunas, 318-436. (2003).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-rosmarinella
2050900d-abda-4c8b-b942-a30d5f325df7	x3L			2050900d-abda-4c8b-b942-a30d5f325df7		valid	species	Glaucolepis micromeriae (Walsingham, 1908) Diškus et al., 2003	(Walsingham, 1908) Diškus et al., 2003		Glaucolepis		micromeriae				Walsingham L. Microlepidoptera of Tenerife. Proceedings of the Zoological Society of London 1907: 911-1034, pls. 1051-1053. (1908).	ICZN			http://nepticuloidea.info/nepticuloidea/Glaucolepis-micromeriae
ae15e3ad-eeb4-43c1-af35-4b8dacc885a8	x3Q			ae15e3ad-eeb4-43c1-af35-4b8dacc885a8		valid	species	Pectinivalva caenodora (Meyrick, 1906) Nielsen, 1996	(Meyrick, 1906) Nielsen, 1996		Pectinivalva		caenodora				Meyrick E. Descriptions of Australian Tineina. Transactions of the Royal Society of South Australia 30: 33-66. (1906).	ICZN			http://nepticuloidea.info/nepticuloidea/Pectinivalva-caenodora
91333468-6ea5-4b0e-a043-56eb52116215	x3Q			91333468-6ea5-4b0e-a043-56eb52116215		valid	species	Pectinivalva gilva (Meyrick, 1906) Nielsen, 1996	(Meyrick, 1906) Nielsen, 1996		Pectinivalva		gilva				Meyrick E. Descriptions of Australian Tineina. Transactions of the Royal Society of South Australia 30: 33-66. (1906).	ICZN			http://nepticuloidea.info/nepticuloidea/Pectinivalva-gilva
96b3ecf7-b423-422d-932c-f6596c44a87b	x3Q			96b3ecf7-b423-422d-932c-f6596c44a87b		valid	species	Pectinivalva endocapna (Meyrick, 1906) Nielsen, 1996	(Meyrick, 1906) Nielsen, 1996		Pectinivalva		endocapna				Meyrick E. Descriptions of Australian Tineina. Transactions of the Royal Society of South Australia 30: 33-66. (1906).	ICZN			http://nepticuloidea.info/nepticuloidea/Pectinivalva-endocapna
